game_id,visiting_team,batter,pitcher,catcher
MIA202008052,BAL,albeh001,smitj004,lavar001
MIA202008052,BAL,santa003,smitj004,lavar001
MIA202008052,BAL,iglej001,smitj004,lavar001
MIA202008052,BAL,villj001,wojca001,sevep001
MIA202008052,BAL,bertj001,wojca001,sevep001
MIA202008052,BAL,dickc002,wojca001,sevep001
MIA202008052,BAL,aguij001,wojca001,sevep001
MIA202008052,BAL,andeb006,wojca001,sevep001
MIA202008052,BAL,joycm001,wojca001,sevep001
MIA202008052,BAL,nuner001,smitj004,lavar001
MIA202008052,BAL,sevep001,smitj004,lavar001
MIA202008052,BAL,stewd002,smitj004,lavar001
MIA202008052,BAL,valap001,smitj004,lavar001
MIA202008052,BAL,velaa001,smitj004,lavar001
MIA202008052,BAL,lavar001,wojca001,sevep001
MIA202008052,BAL,alvae001,wojca001,sevep001
MIA202008052,BAL,sierm002,wojca001,sevep001
MIA202008052,BAL,mullc002,shars001,lavar001
MIA202008052,BAL,albeh001,shars001,lavar001
MIA202008052,BAL,santa003,shars001,lavar001
MIA202008052,BAL,villj001,wojca001,sevep001
MIA202008052,BAL,bertj001,wojca001,sevep001
MIA202008052,BAL,dickc002,wojca001,sevep001
MIA202008052,BAL,iglej001,shars001,lavar001
MIA202008052,BAL,nuner001,shars001,lavar001
MIA202008052,BAL,sevep001,shars001,lavar001
MIA202008052,BAL,haysa001,morab001,lavar001
MIA202008052,BAL,aguij001,wojca001,sevep001
MIA202008052,BAL,andeb006,wojca001,sevep001
MIA202008052,BAL,joycm001,wojca001,sevep001
MIA202008052,BAL,valap001,morab001,lavar001
MIA202008052,BAL,velaa001,morab001,lavar001
MIA202008052,BAL,mullc002,morab001,lavar001
MIA202008052,BAL,albeh001,shafj001,lavar001
MIA202008052,BAL,lavar001,wojca001,sevep001
MIA202008052,BAL,alvae001,wojca001,sevep001
MIA202008052,BAL,sierm002,wojca001,sevep001
MIA202008052,BAL,villj001,wojca001,sevep001
MIA202008052,BAL,bertj001,wojca001,sevep001
MIA202008052,BAL,bertj001,wojca001,sevep001
MIA202008052,BAL,santa003,shafj001,lavar001
MIA202008052,BAL,iglej001,shafj001,lavar001
MIA202008052,BAL,nuner001,shafj001,lavar001
MIA202008052,BAL,sevep001,shafj001,lavar001
MIA202008052,BAL,haysa001,tarps001,lavar001
MIA202008052,BAL,valap001,tarps001,lavar001
MIA202008052,BAL,dickc002,scott003,sevep001
MIA202008052,BAL,aguij001,scott003,sevep001
MIA202008052,BAL,andeb006,scott003,sevep001
MIA202008052,BAL,velaa001,tarps001,lavar001
MIA202008052,BAL,holab001,tarps001,lavar001
MIA202008052,BAL,albeh001,tarps001,lavar001
MIA202008060,BAL,albeh001,yamaj001,cervf001
MIA202008060,BAL,santa003,yamaj001,cervf001
MIA202008060,BAL,iglej001,yamaj001,cervf001
MIA202008060,BAL,smitd007,yamaj001,cervf001
MIA202008060,BAL,villj001,leblw001,siscc001
MIA202008060,BAL,bertj001,leblw001,siscc001
MIA202008060,BAL,cervf001,leblw001,siscc001
MIA202008060,BAL,aguij001,leblw001,siscc001
MIA202008060,BAL,nuner001,yamaj001,cervf001
MIA202008060,BAL,siscc001,yamaj001,cervf001
MIA202008060,BAL,haysa001,yamaj001,cervf001
MIA202008060,BAL,davic003,yamaj001,cervf001
MIA202008060,BAL,valap001,yamaj001,cervf001
MIA202008060,BAL,andeb006,leblw001,siscc001
MIA202008060,BAL,brinl001,leblw001,siscc001
MIA202008060,BAL,forsl001,leblw001,siscc001
MIA202008060,BAL,sierm002,leblw001,siscc001
MIA202008060,BAL,harrm003,leblw001,siscc001
MIA202008060,BAL,albeh001,yamaj001,cervf001
MIA202008060,BAL,santa003,yamaj001,cervf001
MIA202008060,BAL,iglej001,yamaj001,cervf001
MIA202008060,BAL,smitd007,yamaj001,cervf001
MIA202008060,BAL,nuner001,yamaj001,cervf001
MIA202008060,BAL,villj001,leblw001,siscc001
MIA202008060,BAL,bertj001,leblw001,siscc001
MIA202008060,BAL,cervf001,leblw001,siscc001
MIA202008060,BAL,aguij001,leblw001,siscc001
MIA202008060,BAL,andeb006,leblw001,siscc001
MIA202008060,BAL,brinl001,leblw001,siscc001
MIA202008060,BAL,siscc001,yamaj001,cervf001
MIA202008060,BAL,haysa001,yamaj001,cervf001
MIA202008060,BAL,davic003,yamaj001,cervf001
MIA202008060,BAL,valap001,yamaj001,cervf001
MIA202008060,BAL,forsl001,leblw001,siscc001
MIA202008060,BAL,sierm002,leblw001,siscc001
MIA202008060,BAL,harrm003,leblw001,siscc001
MIA202008060,BAL,villj001,leblw001,siscc001
MIA202008060,BAL,bertj001,leblw001,siscc001
MIA202008060,BAL,bertj001,armss001,siscc001
MIA202008060,BAL,cervf001,armss001,siscc001
MIA202008060,BAL,albeh001,guzmj006,cervf001
MIA202008060,BAL,santa003,guzmj006,cervf001
MIA202008060,BAL,iglej001,guzmj006,cervf001
MIA202008060,BAL,aguij001,armss001,siscc001
MIA202008060,BAL,andeb006,armss001,siscc001
MIA202008060,BAL,brinl001,armss001,siscc001
MIA202008060,BAL,smitd007,guzmj006,cervf001
MIA202008060,BAL,nuner001,guzmj006,cervf001
MIA202008060,BAL,siscc001,guzmj006,cervf001
MIA202008060,BAL,haysa001,guzmj006,cervf001
MIA202008060,BAL,davic003,morim002,cervf001
MIA202008060,BAL,valap001,morim002,cervf001
MIA202008060,BAL,albeh001,morim002,cervf001
MIA202008060,BAL,forsl001,phile001,siscc001
MIA202008060,BAL,sierm002,phile001,siscc001
MIA202008060,BAL,harrm003,phile001,siscc001
MIA202008060,BAL,villj001,phile001,siscc001
MIA202008060,BAL,villj001,phile001,siscc001
MIA202008060,BAL,santa003,morim002,cervf001
MIA202008060,BAL,iglej001,morim002,cervf001
MIA202008060,BAL,smitd007,morim002,cervf001
MIA202008060,BAL,bertj001,phile001,siscc001
MIA202008060,BAL,cervf001,phile001,siscc001
MIA202008060,BAL,aguij001,givem001,siscc001
MIA202008060,BAL,andeb006,givem001,siscc001
MIA202008060,BAL,dickc002,givem001,siscc001
MIA202008060,BAL,forsl001,givem001,siscc001
MIA202008060,BAL,nuner001,boxbb001,cervf001
MIA202008060,BAL,siscc001,boxbb001,cervf001
MIA202008060,BAL,haysa001,boxbb001,cervf001
MIA202008060,BAL,sierm002,fry-p001,siscc001
MIA202008060,BAL,harrm003,fry-p001,siscc001
MIA202008060,BAL,villj001,fry-p001,siscc001
MIA202008060,BAL,bertj001,fry-p001,siscc001
MIA202008060,BAL,bertj001,fry-p001,siscc001
MIA202008060,BAL,davic003,kintb001,cervf001
MIA202008060,BAL,sevep001,kintb001,cervf001
MIA202008060,BAL,albeh001,kintb001,cervf001
MIA202008060,BAL,santa003,kintb001,cervf001
MIA202008060,BAL,iglej001,kintb001,cervf001
MIA202008140,ATL,swand001,lopep002,cervf001
MIA202008140,ATL,darnt001,lopep002,cervf001
MIA202008140,ATL,freef001,lopep002,cervf001
MIA202008140,ATL,ozunm001,lopep002,cervf001
MIA202008140,ATL,villj001,wrigk001,darnt001
MIA202008140,ATL,aguij001,wrigk001,darnt001
MIA202008140,ATL,dickc002,wrigk001,darnt001
MIA202008140,ATL,markn001,lopep002,cervf001
MIA202008140,ATL,duvaa001,lopep002,cervf001
MIA202008140,ATL,camaj001,lopep002,cervf001
MIA202008140,ATL,rilea001,lopep002,cervf001
MIA202008140,ATL,rilea001,lopep002,cervf001
MIA202008140,ATL,joycm001,wrigk001,darnt001
MIA202008140,ATL,andeb006,wrigk001,darnt001
MIA202008140,ATL,cervf001,wrigk001,darnt001
MIA202008140,ATL,alvae001,wrigk001,darnt001
MIA202008140,ATL,incie001,lopep002,cervf001
MIA202008140,ATL,swand001,lopep002,cervf001
MIA202008140,ATL,darnt001,lopep002,cervf001
MIA202008140,ATL,bertj001,wrigk001,darnt001
MIA202008140,ATL,sierm002,wrigk001,darnt001
MIA202008140,ATL,villj001,wrigk001,darnt001
MIA202008140,ATL,villj001,wrigk001,darnt001
MIA202008140,ATL,aguij001,wrigk001,darnt001
MIA202008140,ATL,dickc002,wrigk001,darnt001
MIA202008140,ATL,joycm001,wrigk001,darnt001
MIA202008140,ATL,joycm001,wrigk001,darnt001
MIA202008140,ATL,andeb006,wrigk001,darnt001
MIA202008140,ATL,cervf001,wrigk001,darnt001
MIA202008140,ATL,freef001,lopep002,cervf001
MIA202008140,ATL,ozunm001,lopep002,cervf001
MIA202008140,ATL,markn001,lopep002,cervf001
MIA202008140,ATL,duvaa001,lopep002,cervf001
MIA202008140,ATL,camaj001,lopep002,cervf001
MIA202008140,ATL,alvae001,wrigk001,darnt001
MIA202008140,ATL,bertj001,daytg001,darnt001
MIA202008140,ATL,sierm002,daytg001,darnt001
MIA202008140,ATL,villj001,daytg001,darnt001
MIA202008140,ATL,aguij001,daytg001,darnt001
MIA202008140,ATL,dickc002,daytg001,darnt001
MIA202008140,ATL,dickc002,daytg001,darnt001
MIA202008140,ATL,rilea001,lopep002,cervf001
MIA202008140,ATL,incie001,lopep002,cervf001
MIA202008140,ATL,swand001,lopep002,cervf001
MIA202008140,ATL,darnt001,lopep002,cervf001
MIA202008140,ATL,freef001,lopep002,cervf001
MIA202008140,ATL,ozunm001,lopep002,cervf001
MIA202008140,ATL,joycm001,daytg001,darnt001
MIA202008140,ATL,andeb006,daytg001,darnt001
MIA202008140,ATL,cervf001,daytg001,darnt001
MIA202008140,ATL,alvae001,daytg001,darnt001
MIA202008140,ATL,markn001,lopep002,cervf001
MIA202008140,ATL,duvaa001,lopep002,cervf001
MIA202008140,ATL,camaj001,lopep002,cervf001
MIA202008140,ATL,bertj001,jackl001,darnt001
MIA202008140,ATL,sierm002,jackl001,darnt001
MIA202008140,ATL,villj001,jackl001,darnt001
MIA202008140,ATL,aguij001,jackl001,darnt001
MIA202008140,ATL,dickc002,jackl001,darnt001
MIA202008140,ATL,joycm001,jackl001,darnt001
MIA202008140,ATL,andeb006,jackl001,darnt001
MIA202008140,ATL,rilea001,vincn001,cervf001
MIA202008140,ATL,incie001,vincn001,cervf001
MIA202008140,ATL,swand001,vincn001,cervf001
MIA202008140,ATL,darnt001,vincn001,cervf001
MIA202008140,ATL,cervf001,jackl001,darnt001
MIA202008140,ATL,alvae001,jackl001,darnt001
MIA202008140,ATL,bertj001,jackl001,darnt001
MIA202008140,ATL,sierm002,jackl001,darnt001
MIA202008140,ATL,villj001,jackl001,darnt001
MIA202008140,ATL,aguij001,jackl001,darnt001
MIA202008140,ATL,dickc002,jackl001,darnt001
MIA202008140,ATL,freef001,tarps001,cervf001
MIA202008140,ATL,ozunm001,tarps001,cervf001
MIA202008140,ATL,markn001,tarps001,cervf001
MIA202008140,ATL,joycm001,melam001,darnt001
MIA202008140,ATL,andeb006,melam001,darnt001
MIA202008140,ATL,cervf001,melam001,darnt001
MIA202008140,ATL,duvaa001,smitj004,cervf001
MIA202008140,ATL,camaj001,smitj004,cervf001
MIA202008140,ATL,rilea001,smitj004,cervf001
MIA202008150,ATL,swand001,castd003,cervf001
MIA202008150,ATL,darnt001,castd003,cervf001
MIA202008150,ATL,freef001,castd003,cervf001
MIA202008150,ATL,ozunm001,castd003,cervf001
MIA202008150,ATL,duvaa001,castd003,cervf001
MIA202008150,ATL,villj001,friem001,darnt001
MIA202008150,ATL,aguij001,friem001,darnt001
MIA202008150,ATL,cervf001,friem001,darnt001
MIA202008150,ATL,camaj001,castd003,cervf001
MIA202008150,ATL,rilea001,castd003,cervf001
MIA202008150,ATL,hecha001,castd003,cervf001
MIA202008150,ATL,andeb006,friem001,darnt001
MIA202008150,ATL,forsl001,friem001,darnt001
MIA202008150,ATL,brinl001,friem001,darnt001
MIA202008150,ATL,bertj001,friem001,darnt001
MIA202008150,ATL,incie001,castd003,cervf001
MIA202008150,ATL,swand001,castd003,cervf001
MIA202008150,ATL,darnt001,castd003,cervf001
MIA202008150,ATL,alvae001,friem001,darnt001
MIA202008150,ATL,harrm003,friem001,darnt001
MIA202008150,ATL,villj001,friem001,darnt001
MIA202008150,ATL,villj001,friem001,darnt001
MIA202008150,ATL,aguij001,friem001,darnt001
MIA202008150,ATL,aguij001,friem001,darnt001
MIA202008150,ATL,freef001,castd003,cervf001
MIA202008150,ATL,ozunm001,castd003,cervf001
MIA202008150,ATL,duvaa001,castd003,cervf001
MIA202008150,ATL,cervf001,friem001,darnt001
MIA202008150,ATL,andeb006,friem001,darnt001
MIA202008150,ATL,forsl001,friem001,darnt001
MIA202008150,ATL,camaj001,castd003,cervf001
MIA202008150,ATL,rilea001,castd003,cervf001
MIA202008150,ATL,hecha001,castd003,cervf001
MIA202008150,ATL,incie001,castd003,cervf001
MIA202008150,ATL,brinl001,friem001,darnt001
MIA202008150,ATL,bertj001,friem001,darnt001
MIA202008150,ATL,alvae001,friem001,darnt001
MIA202008150,ATL,harrm003,friem001,darnt001
MIA202008150,ATL,swand001,castd003,cervf001
MIA202008150,ATL,darnt001,castd003,cervf001
MIA202008150,ATL,freef001,castd003,cervf001
MIA202008150,ATL,villj001,friem001,darnt001
MIA202008150,ATL,aguij001,friem001,darnt001
MIA202008150,ATL,cervf001,friem001,darnt001
MIA202008150,ATL,cervf001,friem001,darnt001
MIA202008150,ATL,ozunm001,castd003,cervf001
MIA202008150,ATL,duvaa001,hoytj001,cervf001
MIA202008150,ATL,camaj001,hoytj001,cervf001
MIA202008150,ATL,markn001,hoytj001,cervf001
MIA202008150,ATL,hecha001,hoytj001,cervf001
MIA202008150,ATL,andeb006,friem001,darnt001
MIA202008150,ATL,forsl001,friem001,darnt001
MIA202008150,ATL,brinl001,friem001,darnt001
MIA202008150,ATL,joycm001,grees005,darnt001
MIA202008150,ATL,alvae001,grees005,darnt001
MIA202008150,ATL,incie001,boxbb001,cervf001
MIA202008150,ATL,swand001,boxbb001,cervf001
MIA202008150,ATL,darnt001,boxbb001,cervf001
MIA202008150,ATL,freef001,boxbb001,cervf001
MIA202008150,ATL,harrm003,smitw002,darnt001
MIA202008150,ATL,villj001,smitw002,darnt001
MIA202008150,ATL,aguij001,smitw002,darnt001
MIA202008150,ATL,cervf001,smitw002,darnt001
MIA202008150,ATL,ozunm001,kintb001,cervf001
MIA202008150,ATL,duvaa001,kintb001,cervf001
MIA202008150,ATL,camaj001,kintb001,cervf001
MIA202008150,ATL,markn001,kintb001,cervf001
MIA202008150,ATL,hecha001,kintb001,cervf001
MIA202008150,ATL,andeb006,melam001,darnt001
MIA202008150,ATL,forsl001,melam001,darnt001
MIA202008150,ATL,diazl001,melam001,darnt001
MIA202008150,ATL,joycm001,melam001,darnt001
MIA202008160,ATL,swand001,herne002,lavar001
MIA202008160,ATL,freef001,herne002,lavar001
MIA202008160,ATL,ozunm001,herne002,lavar001
MIA202008160,ATL,markn001,herne002,lavar001
MIA202008160,ATL,villj001,erlir001,flowt001
MIA202008160,ATL,aguij001,erlir001,flowt001
MIA202008160,ATL,andeb006,erlir001,flowt001
MIA202008160,ATL,duvaa001,herne002,lavar001
MIA202008160,ATL,camaj001,herne002,lavar001
MIA202008160,ATL,flowt001,herne002,lavar001
MIA202008160,ATL,diazl001,erlir001,flowt001
MIA202008160,ATL,brinl001,erlir001,flowt001
MIA202008160,ATL,bertj001,erlir001,flowt001
MIA202008160,ATL,forsl001,erlir001,flowt001
MIA202008160,ATL,forsl001,erlir001,flowt001
MIA202008160,ATL,rilea001,herne002,lavar001
MIA202008160,ATL,incie001,herne002,lavar001
MIA202008160,ATL,swand001,herne002,lavar001
MIA202008160,ATL,lavar001,erlir001,flowt001
MIA202008160,ATL,harrm003,erlir001,flowt001
MIA202008160,ATL,villj001,erlir001,flowt001
MIA202008160,ATL,freef001,herne002,lavar001
MIA202008160,ATL,ozunm001,herne002,lavar001
MIA202008160,ATL,markn001,herne002,lavar001
MIA202008160,ATL,duvaa001,herne002,lavar001
MIA202008160,ATL,aguij001,erlir001,flowt001
MIA202008160,ATL,andeb006,erlir001,flowt001
MIA202008160,ATL,diazl001,erlir001,flowt001
MIA202008160,ATL,camaj001,herne002,lavar001
MIA202008160,ATL,flowt001,herne002,lavar001
MIA202008160,ATL,rilea001,herne002,lavar001
MIA202008160,ATL,incie001,herne002,lavar001
MIA202008160,ATL,brinl001,odayd001,flowt001
MIA202008160,ATL,bertj001,odayd001,flowt001
MIA202008160,ATL,forsl001,odayd001,flowt001
MIA202008160,ATL,swand001,vincn001,lavar001
MIA202008160,ATL,freef001,vincn001,lavar001
MIA202008160,ATL,ozunm001,vincn001,lavar001
MIA202008160,ATL,markn001,vincn001,lavar001
MIA202008160,ATL,duvaa001,vincn001,lavar001
MIA202008160,ATL,camaj001,vincn001,lavar001
MIA202008160,ATL,lavar001,odayd001,flowt001
MIA202008160,ATL,harrm003,odayd001,flowt001
MIA202008160,ATL,villj001,minta001,flowt001
MIA202008160,ATL,flowt001,shafj001,lavar001
MIA202008160,ATL,rilea001,shafj001,lavar001
MIA202008160,ATL,incie001,shafj001,lavar001
MIA202008160,ATL,swand001,shafj001,lavar001
MIA202008160,ATL,freef001,morab001,lavar001
MIA202008160,ATL,ozunm001,morab001,lavar001
MIA202008160,ATL,markn001,morab001,lavar001
MIA202008160,ATL,duvaa001,hoytj001,lavar001
MIA202008160,ATL,aguij001,grees005,flowt001
MIA202008160,ATL,andeb006,grees005,flowt001
MIA202008160,ATL,diazl001,grees005,flowt001
MIA202008160,ATL,camaj001,vendp001,lavar001
MIA202008160,ATL,flowt001,vendp001,lavar001
MIA202008160,ATL,rilea001,vendp001,lavar001
MIA202008160,ATL,joycm001,grees005,flowt001
MIA202008160,ATL,bertj001,grees005,flowt001
MIA202008160,ATL,forsl001,grees005,flowt001
MIA202008160,ATL,incie001,vendp001,lavar001
MIA202008160,ATL,swand001,vendp001,lavar001
MIA202008160,ATL,freef001,vendp001,lavar001
MIA202008160,ATL,lavar001,matzt001,flowt001
MIA202008160,ATL,harrm003,matzt001,flowt001
MIA202008160,ATL,villj001,matzt001,flowt001
MIA202008170,NYN,nimmb001,yamaj001,cervf001
MIA202008170,NYN,mcnej002,yamaj001,cervf001
MIA202008170,NYN,davij006,yamaj001,cervf001
MIA202008170,NYN,villj001,gselr001,ramow001
MIA202008170,NYN,aguij001,gselr001,ramow001
MIA202008170,NYN,joycm001,gselr001,ramow001
MIA202008170,NYN,andeb006,gselr001,ramow001
MIA202008170,NYN,diazl001,gselr001,ramow001
MIA202008170,NYN,cervf001,gselr001,ramow001
MIA202008170,NYN,alvae001,gselr001,ramow001
MIA202008170,NYN,confm001,yamaj001,cervf001
MIA202008170,NYN,canor001,yamaj001,cervf001
MIA202008170,NYN,alonp001,yamaj001,cervf001
MIA202008170,NYN,smitd008,yamaj001,cervf001
MIA202008170,NYN,ramow001,yamaj001,cervf001
MIA202008170,NYN,rosaa003,yamaj001,cervf001
MIA202008170,NYN,nimmb001,shars001,cervf001
MIA202008170,NYN,mcnej002,shars001,cervf001
MIA202008170,NYN,bertj001,gselr001,ramow001
MIA202008170,NYN,sierm002,gselr001,ramow001
MIA202008170,NYN,villj001,gselr001,ramow001
MIA202008170,NYN,villj001,gselr001,ramow001
MIA202008170,NYN,aguij001,gselr001,ramow001
MIA202008170,NYN,joycm001,shrec001,ramow001
MIA202008170,NYN,davij006,shars001,cervf001
MIA202008170,NYN,confm001,shars001,cervf001
MIA202008170,NYN,canor001,shars001,cervf001
MIA202008170,NYN,alonp001,shars001,cervf001
MIA202008170,NYN,smitd008,shars001,cervf001
MIA202008170,NYN,ramow001,shars001,cervf001
MIA202008170,NYN,rosaa003,shars001,cervf001
MIA202008170,NYN,andeb006,shrec001,ramow001
MIA202008170,NYN,diazl001,shrec001,ramow001
MIA202008170,NYN,cervf001,shrec001,ramow001
MIA202008170,NYN,nimmb001,shars001,cervf001
MIA202008170,NYN,mcnej002,shars001,cervf001
MIA202008170,NYN,davij006,shars001,cervf001
MIA202008170,NYN,confm001,smitj006,cervf001
MIA202008170,NYN,canor001,smitj006,cervf001
MIA202008170,NYN,alvae001,shrec001,ramow001
MIA202008170,NYN,bertj001,shrec001,ramow001
MIA202008170,NYN,sierm002,shrec001,ramow001
MIA202008170,NYN,alonp001,smitj006,cervf001
MIA202008170,NYN,smitd008,smitj006,cervf001
MIA202008170,NYN,ramow001,smitj006,cervf001
MIA202008170,NYN,rosaa003,smitj006,cervf001
MIA202008170,NYN,villj001,famij001,ramow001
MIA202008170,NYN,aguij001,famij001,ramow001
MIA202008170,NYN,joycm001,famij001,ramow001
MIA202008170,NYN,andeb006,famij001,ramow001
MIA202008170,NYN,nimmb001,shafj001,cervf001
MIA202008170,NYN,mcnej002,shafj001,cervf001
MIA202008170,NYN,davij006,shafj001,cervf001
MIA202008170,NYN,confm001,shafj001,cervf001
MIA202008170,NYN,canor001,shafj001,cervf001
MIA202008170,NYN,alonp001,shafj001,cervf001
MIA202008170,NYN,smitd008,shafj001,cervf001
MIA202008170,NYN,ramow001,shafj001,cervf001
MIA202008170,NYN,diazl001,bracb001,ramow001
MIA202008170,NYN,cervf001,bracb001,ramow001
MIA202008170,NYN,alvae001,bracb001,ramow001
MIA202008170,NYN,bertj001,bracb001,ramow001
MIA202008170,NYN,sierm002,bracb001,ramow001
MIA202008170,NYN,villj001,bracb001,ramow001
MIA202008170,NYN,rosaa003,smitj004,lavar001
MIA202008170,NYN,nimmb001,smitj004,lavar001
MIA202008170,NYN,mcnej002,smitj004,lavar001
MIA202008170,NYN,aguij001,kilof001,ramow001
MIA202008170,NYN,joycm001,kilof001,ramow001
MIA202008170,NYN,andeb006,kilof001,ramow001
MIA202008170,NYN,diazl001,kilof001,ramow001
MIA202008170,NYN,lavar001,kilof001,ramow001
MIA202008170,NYN,davij006,smitj004,lavar001
MIA202008170,NYN,confm001,smitj004,lavar001
MIA202008170,NYN,gimea001,smitj004,lavar001
MIA202008170,NYN,alonp001,smitj004,lavar001
MIA202008170,NYN,smitd008,smitj004,lavar001
MIA202008170,NYN,ramow001,smitj004,lavar001
MIA202008170,NYN,alvae001,kilof001,ramow001
MIA202008170,NYN,bertj001,kilof001,ramow001
MIA202008170,NYN,sierm002,kilof001,ramow001
MIA202008170,NYN,villj001,kilof001,ramow001
MIA202008170,NYN,aguij001,kilof001,ramow001
MIA202008170,NYN,rosaa003,forsl001,lavar001
MIA202008170,NYN,nimmb001,forsl001,lavar001
MIA202008170,NYN,mcnej002,forsl001,lavar001
MIA202008170,NYN,mcnej002,forsl001,lavar001
MIA202008170,NYN,davij006,forsl001,lavar001
MIA202008170,NYN,hamib001,forsl001,lavar001
MIA202008170,NYN,gimea001,forsl001,lavar001
MIA202008170,NYN,harrm003,kilof001,ramow001
MIA202008170,NYN,brinl001,kilof001,ramow001
MIA202008170,NYN,diazl001,kilof001,ramow001
MIA202008170,NYN,lavar001,kilof001,ramow001
MIA202008170,NYN,alvae001,kilof001,ramow001
MIA202008170,NYN,bertj001,kilof001,ramow001
MIA202008170,NYN,sierm002,kilof001,ramow001
MIA202008170,NYN,villj001,kilof001,ramow001
MIA202008180,NYN,nimmb001,mejih001,cervf001
MIA202008180,NYN,mcnej002,mejih001,cervf001
MIA202008180,NYN,davij006,mejih001,cervf001
MIA202008180,NYN,confm001,mejih001,cervf001
MIA202008180,NYN,villj001,oswac001,nidot001
MIA202008180,NYN,joycm001,oswac001,nidot001
MIA202008180,NYN,joycm001,oswac001,nidot001
MIA202008180,NYN,aguij001,oswac001,nidot001
MIA202008180,NYN,canor001,mejih001,cervf001
MIA202008180,NYN,alonp001,mejih001,cervf001
MIA202008180,NYN,smitd008,mejih001,cervf001
MIA202008180,NYN,dickc002,oswac001,nidot001
MIA202008180,NYN,andeb006,oswac001,nidot001
MIA202008180,NYN,cervf001,oswac001,nidot001
MIA202008180,NYN,rosaa003,mejih001,cervf001
MIA202008180,NYN,nidot001,mejih001,cervf001
MIA202008180,NYN,nimmb001,mejih001,cervf001
MIA202008180,NYN,mcnej002,mejih001,cervf001
MIA202008180,NYN,forsl001,oswac001,nidot001
MIA202008180,NYN,sierm002,oswac001,nidot001
MIA202008180,NYN,harrm003,oswac001,nidot001
MIA202008180,NYN,davij006,mejih001,cervf001
MIA202008180,NYN,confm001,mejih001,cervf001
MIA202008180,NYN,canor001,mejih001,cervf001
MIA202008180,NYN,alonp001,mejih001,cervf001
MIA202008180,NYN,smitd008,mejih001,cervf001
MIA202008180,NYN,rosaa003,mejih001,cervf001
MIA202008180,NYN,nidot001,mejih001,cervf001
MIA202008180,NYN,villj001,oswac001,nidot001
MIA202008180,NYN,joycm001,oswac001,nidot001
MIA202008180,NYN,aguij001,oswac001,nidot001
MIA202008180,NYN,dickc002,oswac001,nidot001
MIA202008180,NYN,andeb006,oswac001,nidot001
MIA202008180,NYN,cervf001,oswac001,nidot001
MIA202008180,NYN,forsl001,oswac001,nidot001
MIA202008180,NYN,nimmb001,vendp001,cervf001
MIA202008180,NYN,mcnej002,vendp001,cervf001
MIA202008180,NYN,davij006,vendp001,cervf001
MIA202008180,NYN,confm001,vendp001,cervf001
MIA202008180,NYN,sierm002,oswac001,nidot001
MIA202008180,NYN,harrm003,oswac001,nidot001
MIA202008180,NYN,villj001,wilsj004,nidot001
MIA202008180,NYN,joycm001,wilsj004,nidot001
MIA202008180,NYN,canor001,vendp001,cervf001
MIA202008180,NYN,alonp001,hoytj001,cervf001
MIA202008180,NYN,smitd008,hoytj001,cervf001
MIA202008180,NYN,aguij001,wilsj004,nidot001
MIA202008180,NYN,dickc002,wilsj004,nidot001
MIA202008180,NYN,andeb006,wilsj004,nidot001
MIA202008180,NYN,cervf001,hughj001,nidot001
MIA202008180,NYN,alvae001,hughj001,nidot001
MIA202008180,NYN,rosaa003,vincn001,cervf001
MIA202008180,NYN,nidot001,vincn001,cervf001
MIA202008180,NYN,nimmb001,vincn001,cervf001
MIA202008180,NYN,mcnej002,tarps001,cervf001
MIA202008180,NYN,sierm002,hughj001,nidot001
MIA202008180,NYN,harrm003,hughj001,nidot001
MIA202008180,NYN,villj001,hughj001,nidot001
MIA202008180,NYN,davij006,tarps001,cervf001
MIA202008180,NYN,confm001,tarps001,cervf001
MIA202008180,NYN,canor001,tarps001,cervf001
MIA202008180,NYN,alonp001,tarps001,cervf001
MIA202008180,NYN,smitd008,tarps001,cervf001
MIA202008180,NYN,rosaa003,boxbb001,cervf001
MIA202008180,NYN,nidot001,boxbb001,cervf001
MIA202008180,NYN,nimmb001,boxbb001,cervf001
MIA202008180,NYN,gimea001,boxbb001,cervf001
MIA202008180,NYN,joycm001,betad001,nidot001
MIA202008180,NYN,aguij001,betad001,nidot001
MIA202008180,NYN,dickc002,betad001,nidot001
MIA202008180,NYN,andeb006,betad001,nidot001
MIA202008180,NYN,davij006,eibnb001,cervf001
MIA202008180,NYN,confm001,eibnb001,cervf001
MIA202008180,NYN,canor001,eibnb001,cervf001
MIA202008180,NYN,alonp001,eibnb001,cervf001
MIA202008180,NYN,hamib001,eibnb001,cervf001
MIA202008180,NYN,rosaa003,eibnb001,cervf001
MIA202008180,NYN,cervf001,diaze006,nidot001
MIA202008180,NYN,alvae001,diaze006,nidot001
MIA202008180,NYN,sierm002,diaze006,nidot001
MIA202008180,NYN,harrm003,diaze006,nidot001
MIA202008180,NYN,villj001,diaze006,nidot001
MIA202008180,NYN,joycm001,diaze006,nidot001
MIA202008190,NYN,nimmb001,lopep002,cervf001
MIA202008190,NYN,confm001,lopep002,cervf001
MIA202008190,NYN,davij006,lopep002,cervf001
MIA202008190,NYN,smitd008,lopep002,cervf001
MIA202008190,NYN,sierm002,degrj001,ramow001
MIA202008190,NYN,aguij001,degrj001,ramow001
MIA202008190,NYN,dickc002,degrj001,ramow001
MIA202008190,NYN,joycm001,degrj001,ramow001
MIA202008190,NYN,andeb006,degrj001,ramow001
